query_id,queries,passages,labels
d5bd9cee-66d6-4af5-86f8-c9aa8bcb9106,根据文中提到的信息，国产先进制程领域在哪些环节受制于客观条件，与世界先进水平存在较大差距？,"台积电、格罗方德、联华电子等国际大厂已采用独资或者与当地企业合资的形式在中国大陆境内建立晶圆厂。

产业链细分
在PC时代其他公司受限于知识产品规定，无法进入PC处理器市场。如今产业链细分使得技术壁垒、资金壁垒被削弱，行业内开始出现专门的芯片设计、制造和封测厂商。

并购浪潮
近两年并购次数、并购规模远超以往，例如软银以322亿美元收购ARM、高通以470亿美元收购恩智浦。",0
d5bd9cee-66d6-4af5-86f8-c9aa8bcb9106,根据文中提到的信息，国产先进制程领域在哪些环节受制于客观条件，与世界先进水平存在较大差距？,"NOR Flash市场上我国企业已不落人后，兆易创新的市占率已位居全球前三，仅次于华邦和旺宏。武汉新芯拥有自主的NOR Flash产能。

3.4 国内企业排名

图 国内上市企业市值排名

图片

资料来源：资产信息网 千际投行

图 国产芯片替代产业链

图片

资料来源：资产信息网 千际投行

 3.",0
d5bd9cee-66d6-4af5-86f8-c9aa8bcb9106,根据文中提到的信息，国产先进制程领域在哪些环节受制于客观条件，与世界先进水平存在较大差距？,"半导体装备业具有较高的技术壁垒、市场壁垒和客户认知壁垒，由于我国半导体设备产业整体起步较晚，目前国产规模仍然较小。

据SEMI统计，2017年中国大陆半导体设备销售额为82.3亿美元，据中国电子专用设备工业协会数据，2017年中国国产半导体设备(不含光伏设备)48.07亿元，据此计算中国半导体设备市场国产化率仅为9%。",0
d5bd9cee-66d6-4af5-86f8-c9aa8bcb9106,根据文中提到的信息，国产先进制程领域在哪些环节受制于客观条件，与世界先进水平存在较大差距？,"IHS数据显示，2015年全球汽车半导体市场的总体规模约为290亿美元，预计2013~2018年，车用半导体的产值将会以每年10.8%的速度快速增长。这一成长态势来自于市场对于车用电子系统的需求日益增加。





人工智能浪潮势不可挡，推动IC市场继续成长。

物联网、大数据、工业4.0、VR/AR和自动驾驶汽车等一系列新兴市场正在加速人工智能(AI)的时代变革，半导体和半导体加工技术将在AI革命中发挥关键作用。",0
9113c763-7e4d-4cb9-b2de-201ea287c9c7,What factors are emphasized when seeking relevant opportunities in the semiconductor industry according to the context information provided?,"4、如何寻找相关的机会？

我们比较重视相关公司的业务成熟度和研发能力，力争跟踪那些既能够受益于传统半导体行业周期的上行，也能够推动先进制程等高端环节突破的公司，寻找从0到1的机会。



同时，因为本次半导体行业周期大概率不仅受到行业周期性因素的影响，还受到美国通胀、国内复苏进程的约束，周期拐点的不确定性更高，所以更加重视估值的保护。",1
9113c763-7e4d-4cb9-b2de-201ea287c9c7,What factors are emphasized when seeking relevant opportunities in the semiconductor industry according to the context information provided?,"支撑产业包括设计环节服务的EDA工具，IP和供应商，以及为制造侧方环节所需要的原材料和设备的供应商。这么大的产业，基础就是一块石头，自然界中所存在的含有硅的石头，通过一个类似于洗衣机的机器经过系列反应提纯，变成单晶硅棒，这些硅就是我们常说的半导体。

将单晶硅棒切割成薄薄的晶圆，最后在晶圆上集成电路，通过一些技术，把电路一层一层的堆叠起来，这样就形成了一块芯片。所以，晶圆相当于房子的地基。",0
9113c763-7e4d-4cb9-b2de-201ea287c9c7,What factors are emphasized when seeking relevant opportunities in the semiconductor industry according to the context information provided?,"2、半导体行业周期呈现什么特征？

通常来说，一个完整的半导体行业周期长达四到六年。本轮周期的上行阶段始于2019年下半年， 在新冠疫情、美国制裁等多方面影响下，终端环节倾向于提前采购、下长单囤货，需求前置导致整个产业链的供需关系发生变化，景气周期被拉长了。",0
9113c763-7e4d-4cb9-b2de-201ea287c9c7,What factors are emphasized when seeking relevant opportunities in the semiconductor industry according to the context information provided?,长电科技作为A股半导体封装测试龙头，第二季度业绩也环比大幅增长。业绩预告显示，今年上半年公司实现归母净利润为4.46亿元到5.46亿元，同比减少64.65%到71.08%。公司一季度实现归母净利润约1.1亿元，第二季度或实现盈利3.36亿至4.36亿元，环比一季度增长约两倍以上，公司不断投入汽车电子、工业电子及高性能计算等领域，为新一轮应用需求增长做好准备。此前，长电科技介绍，面向高算力芯片公司推出了Chiplet高性能封装技术平台XDFOI。,0
9113c763-7e4d-4cb9-b2de-201ea287c9c7,What factors are emphasized when seeking relevant opportunities in the semiconductor industry according to the context information provided?,"2021年全球半导体公司将产量大幅提高至前所未有的水平，由此带来了芯片出货量和销售额的飙升。

国家经济战略先导 智能制造发展核“芯”

集成电路行业作为全球信息产业的基础，在产业资本的驱动下，已逐渐成为衡量一个国家或地区综合竞争力的重要标志和地区经济的晴雨表。

集成电路产业作为电子信息产业的核心，是支撑国家经济社会发展的战略性、基础性、先导性产业。",0
99bc62a6-97da-4660-8354-048bac306caa,根据SIA最近发布的数据，2021年全球半导体市场销售额总计多少美元？,"半导体集成电路行业分析报告 | 一文带你读懂半导体集成电路行业现状与发展前景
半导体集成电路行业现状

根据SIA近期发布数据显示，2021年全球半导体市场销售额总计5,559亿美元，同比增长26.2%，创下历史新高。

 

同期，中国以1,925亿美元的半导体销售额成为全球规模最大的区域市场，占比34.6%；同比涨幅则为27.1%，全球第三，位于美国(27.4%)和欧洲(27.3%)市场之后。",1
99bc62a6-97da-4660-8354-048bac306caa,根据SIA最近发布的数据，2021年全球半导体市场销售额总计多少美元？,"在世界上最有名的100个商标的列表中，三星电子是唯一的一个韩国商标，是韩国民族工业的象征。

（3）Hynix 海力士芯片生产商，源于韩国品牌英文缩写""HY""。海力士即原现代内存，2001年更名为海力士。海力士半导体是世界第三大DRAM制造商，也在整个半导体公司中占第九位。海力士半导体以超卓的技术和持续不断的研究投资为基础，每年都在开辟已步入纳米级超微细技术领域的半导体技术的崭新领域。",0
99bc62a6-97da-4660-8354-048bac306caa,根据SIA最近发布的数据，2021年全球半导体市场销售额总计多少美元？,"2022年二季度至今，目前本轮半导体行业周期已经下行五个季度，除了产能和库存等行业性的周期性波动，本轮周期也出现新的特征，受到了美国通胀、中国经济弱复苏等宏观性因素的干扰，整体需求低于预期，也使得半导体景气周期的拐点延后。



今年的半导体行业仍处于去库存的阶段，但大概率不意味着产能过剩，目前终端库存已经到了历史平均水位，但行业普遍反映订单复苏缓慢，因为下游需求比较弱，仍然没有主动补库存的动力。",0
99bc62a6-97da-4660-8354-048bac306caa,根据SIA最近发布的数据，2021年全球半导体市场销售额总计多少美元？,"第七代：英飞凌直接从第四代跳到第七代，因为第五代和第六代其实是过渡性的产品，不能真正的算一个代系。

图片

资料来源：资产信息网 千际投行

第三章 行业估值、定价机制和全球龙头企业

3.1 行业综合财务分析

半导体行业财务分析主要涉及对该行业公司的财务状况、经营绩效和投资价值等方面进行评估，帮助投资者做出投资决策。",0
99bc62a6-97da-4660-8354-048bac306caa,根据SIA最近发布的数据，2021年全球半导体市场销售额总计多少美元？,"在环保领域，人工智能能够分析气候特征并大规模降低能耗，帮助人类更好地监控和应对气候变化问题。

人工智能甚至可以在地球以外地区发挥作用，他日或助力人类探索火星及外太空。

2016~2025年全球人工智能市场规模复合增速或达50.7%。据Statista估计2017年人工智能市场规模约12.5亿美元，增速约达95%;到2025年市场规模或将达369亿美元。

目前人工智能主要应用在图像识别、物品识别、检测和归类还有自动化的地球物理学特征分析等。",0
8f32c1aa-0a3f-431b-b021-ce1174577ab4,根据上下文信息，你认为集成电路产业对一个国家或地区的综合竞争力有何重要意义？,"2021年全球半导体公司将产量大幅提高至前所未有的水平，由此带来了芯片出货量和销售额的飙升。

国家经济战略先导 智能制造发展核“芯”

集成电路行业作为全球信息产业的基础，在产业资本的驱动下，已逐渐成为衡量一个国家或地区综合竞争力的重要标志和地区经济的晴雨表。

集成电路产业作为电子信息产业的核心，是支撑国家经济社会发展的战略性、基础性、先导性产业。",1
8f32c1aa-0a3f-431b-b021-ce1174577ab4,根据上下文信息，你认为集成电路产业对一个国家或地区的综合竞争力有何重要意义？,"12英寸晶圆先进封装、测试生产线设备(17种)实现了国产化，设备国产化率达70%以上。

集成电路测试设备有望成为率先实现较大规模进口替代的环节。由于测试环节是贯穿集成电路生产过程的重要流程，测试设备制造企业在产业链中也占据着重要地位，是上中下游各类企业完成检测工艺的有力支撑。",0
8f32c1aa-0a3f-431b-b021-ce1174577ab4,根据上下文信息，你认为集成电路产业对一个国家或地区的综合竞争力有何重要意义？,在经历了前几年严重的“缺芯”危机之后，半导体行业似乎迎来了周期变化，各家企业纷纷削减了设备投资。但美国、日本等国家依然在不惜重金积极拉拢台积电等代工企业入驻。日经中文网为您汇总了全球半导体行业在2022年的变化和发展。,0
8f32c1aa-0a3f-431b-b021-ce1174577ab4,根据上下文信息，你认为集成电路产业对一个国家或地区的综合竞争力有何重要意义？,"细分领域术业有专攻，全球设备行业龙头各显神通占据世界领先地位。

在半导体产业价值链中，光刻机作为产业的核心，占了半导体设备投资较大的份额，其中荷兰ASML公司凭借领先的技术和优秀的产品，在45纳米以下制程的高端光刻机市场中占据大部分以上的市场份额，而在EUV光刻机领域目前处于垄断地位，市占率为100%(业内独家)。",0
8f32c1aa-0a3f-431b-b021-ce1174577ab4,根据上下文信息，你认为集成电路产业对一个国家或地区的综合竞争力有何重要意义？,受益于汽车智能化、网联化的产业发展趋势，晶方科技持续发力车载摄像头封装、微型光学器件制造等新领域的开发拓展，相应业务规模与生产能力持续增强，但整体规模还有待进一步提升。同时，晶方科技持续推进国际先进技术与项目的协同整合，所投资的VisIC公司作为全球领先的第三代半导体GaN（氮化镓）器件设计公司，通过与国际知名汽车厂商合作，共同开发800V及以上高功率主驱动逆变器模块。,0
47325b73-27e5-40d4-9af4-99bc3c1628c1,What is the core of China's semiconductor industry policy according to SIA?,"多重因素驱动下，中国集成电路市场规模逐年增长，产业整体实力迅速提升，产业结构不断优化，产业区域聚集度也不断提高。

 

一、国家产业基金注入推动产业发展

近几年，集成电路已成为“科技战”的关键战场。在SIA 看来，中国半导体产业政策的核心就是国家集成电路产业投资基金，用其推动中国集成电路企业扩张规模、提高技术水平。

中国半导体行业协会近日发布统计数据，2021年中国集成电路产业销售额为1,0458.3亿元，同比增长18.2%。",1
47325b73-27e5-40d4-9af4-99bc3c1628c1,What is the core of China's semiconductor industry policy according to SIA?,第二代(改进PT)：采用“电场终止技术”，增加一个“缓冲层”在相同的击穿电压下实现了更薄的晶片厚度， 从而降低了IGBT导通电阻， 降低了IGBT工作过程中的损耗。此技术在耐压较高的IGBT上运用效果明显。,0
47325b73-27e5-40d4-9af4-99bc3c1628c1,What is the core of China's semiconductor industry policy according to SIA?,"支撑产业包括设计环节服务的EDA工具，IP和供应商，以及为制造侧方环节所需要的原材料和设备的供应商。这么大的产业，基础就是一块石头，自然界中所存在的含有硅的石头，通过一个类似于洗衣机的机器经过系列反应提纯，变成单晶硅棒，这些硅就是我们常说的半导体。

将单晶硅棒切割成薄薄的晶圆，最后在晶圆上集成电路，通过一些技术，把电路一层一层的堆叠起来，这样就形成了一块芯片。所以，晶圆相当于房子的地基。",0
47325b73-27e5-40d4-9af4-99bc3c1628c1,What is the core of China's semiconductor industry policy according to SIA?,"除了光刻设备突破不大之外，刻蚀和薄膜沉淀设备已经可以在12英寸28nm的产线上批量使用，还有一批14nm的设备已经进入产线工艺验证阶段。

虽然与国际上最新的7nm/10nm技术还有一定的距离，但是随着中国半导体市场越来越大，国产半导体设备制造企业凭借着地理、服务、价格等优势有望速度崛起，或将实现对国外领先公司的技术和业务的弯道追赶。",0
47325b73-27e5-40d4-9af4-99bc3c1628c1,What is the core of China's semiconductor industry policy according to SIA?,"半导体材料的特性是在它们的禁带宽度内，只有一部分电子能够被激发而具有导电性，这使得半导体成为电子学和计算机科学中最重要的材料之一。

半导体行业是指研发、生产和销售半导体产品的公司和组织。这个行业的发展始于20世纪中叶，随着计算机、通信和消费电子市场的发展，成为了一个重要的全球产业。上游为半导体支撑业，包括半导体材料和半导体设备。中游按照制造技术分为分立器件和集成电路。",0
1855e636-9e79-44ee-be25-195f7c0bc601,根据上下文信息，提出一个问题。,"半导体集成电路行业现状

销售额份额全球占比由2010年的8.6%扩大到2020年34.4%。

半导体集成电路行业现状

二、产业结构不断优化

集成电路产业结构已初步形成设计、制造和封装测试三业协调发展格局。

2021年设计业销售额为4,519亿元，同比增长19.6%；制造业销售额为3,176.3亿元，同比增长24.1%；封装测试业销售额2,763亿元，同比增长10.1%。

三业占比分别为43%、30%、26%，较2014年的产业比例趋势愈加合理（全球三业合理占比约为3:4:3）。",1
1855e636-9e79-44ee-be25-195f7c0bc601,根据上下文信息，提出一个问题。,"从台积电美国工厂看半导体主导权

在亚利桑那州首府菲尼克斯，从中心沿高速驱车约30分钟，荒野之中出现大量起重机。这是台积电计划制造尖端半导体的新基地。这个基地不仅关系到中美主导权的走向，可能还会影响到台积电的未来战略……",0
1855e636-9e79-44ee-be25-195f7c0bc601,根据上下文信息，提出一个问题。,"另外，海力士半导体不仅标榜行业最高水平的投资效率，还正在展现意义非凡的增长势力。

第四章 未来行业展望

半导体行业在未来仍然有着广阔的发展空间和机遇，以下是一些可能的趋势：

人工智能和机器学习的普及将推动半导体需求的增长。这些技术需要更高效、更快速、更稳定的半导体产品支持，如GPU、TPU等。

物联网的发展将促进半导体需求的增长。",0
1855e636-9e79-44ee-be25-195f7c0bc601,根据上下文信息，提出一个问题。,"未来，晶体管可能会进一步缩小到纳米级别，这将使得半导体产品更小、更快、更省电。

新型存储技术：新型存储技术如固态硬盘（SSD）和三维堆叠存储（3D NAND）已经开始普及，它们具有更高的速度、更大的容量和更低的功耗。未来，这些技术有望得到进一步的改进和应用。

光电子器件：光电子器件将光学和电子学相结合，可以实现更快的数据传输和处理速度。未来，光电子技术可能会在计算机、通信、医疗等领域得到更广泛的应用。",0
1855e636-9e79-44ee-be25-195f7c0bc601,根据上下文信息，提出一个问题。,华为自研芯片的推出意味着国内在半导体先进制程大规模生产又进了一步，但并不代表“卡脖子”的风险解除，在看到进步的同时，我们还是要保持冷静，综合来看，这一次进步为我们与美国的博弈增加了谈判的筹码。,0
fa65c866-5d37-4a40-8032-5a306f8c6246,根据文中提供的信息，请问半导体集成电路产业在我国的哪些地区聚集度较高？,"半导体集成电路行业现状

三、产业聚集度较高

我国集成电路产业的聚集度较高，主要集中在环渤海、长三角、珠三角及部分西部省区。

半导体集成电路行业现状

长三角地区

半导体集成电路行业现状

包括上海、江苏和浙江的长江三角洲地区是国内最主要的集成电路开发和生产基地，在国内集成电路产业中占有重要地位。目前国内 55%的集成电路制造企业、80%的封装测试企业以及近 50%的集成电路设计企业都集中在该地区。",1
fa65c866-5d37-4a40-8032-5a306f8c6246,根据文中提供的信息，请问半导体集成电路产业在我国的哪些地区聚集度较高？,"前不久，刚刚结束访华行程的美商务部长雷蒙多宣称将继续向中国出售芯片，但美国“永远不会向中国出售最强大的芯片”。美国是否能凭一己之力改变半导体行业生态？带着这一问题，谭主找美国半导体行业协会总裁约翰·诺伊弗聊了聊。
近期的市场上，半导体板块看起来美，爱起来也累，今天涨，明天跌，到底能不能接呢？",0
fa65c866-5d37-4a40-8032-5a306f8c6246,根据文中提供的信息，请问半导体集成电路产业在我国的哪些地区聚集度较高？,受半导体行业周期“磨底”、消费电子市场需求恢复缓慢等影响，今年A股半导体行业上市公司半年度业绩预告显示，归母净利润普遍同比下滑，IC设计、封测等环节成为“重灾区”， 。环比来看，部分头部企业第二季度业绩已经企稳复苏，盈利环比增长，人工智能、汽车电子、电网等板块贡献业绩，有公司表示下半年将企稳增长。,0
fa65c866-5d37-4a40-8032-5a306f8c6246,根据文中提供的信息，请问半导体集成电路产业在我国的哪些地区聚集度较高？,"人工智能产业最大的一块收入来自企业级的应用市场。



▌全球市场:周期回暖+创新驱动，半导体行业有望进入稳健成长期

半导体行业整体增速与全球GDP增速正相关，但波动更剧烈。半导体行业虽然有科技革命驱动，但也会受到全球经济的影响。假如经济下行，电子产品消费减少，半导体行业就会呈现衰落的态势。

通过数据，我们可以发现过去的十年，半导体市场的波动性较大，且与全球经济的景气度密切相关。",0
fa65c866-5d37-4a40-8032-5a306f8c6246,根据文中提供的信息，请问半导体集成电路产业在我国的哪些地区聚集度较高？,下游应用市场的需求变动对半导体分立器件行业的发展具有较大的牵引及驱动作用。近年来，受益于国家经济刺激政策的实施以及新能源、新技术的应用，下游最终产品的市场需求保持着良好的增长态势，从而为半导体分立器件行业的发展提供了广阔的市场空间。,0
f5a03203-eaea-4d46-b0f9-029183eea296,根据长三角地区和环渤海地区的集成电路产业链情况，分别描述它们的发展现状和特点。,"长三角地区已初步形成了包括研究开发、设计、芯片制造、封装测试及支撑业在内的较为完整的集成电路产业链。

环渤海地区

半导体集成电路行业现状

包括北京、天津、河北、江宁和山东等省市的环渤海地区是国内重要的集成电路研发、设计和制造基地，该地区已形成了从设计、制造、封装、测试到设备、材料的产业链，相互支撑、协作发展的条件。",1
f5a03203-eaea-4d46-b0f9-029183eea296,根据长三角地区和环渤海地区的集成电路产业链情况，分别描述它们的发展现状和特点。,"在环保领域，人工智能能够分析气候特征并大规模降低能耗，帮助人类更好地监控和应对气候变化问题。

人工智能甚至可以在地球以外地区发挥作用，他日或助力人类探索火星及外太空。

2016~2025年全球人工智能市场规模复合增速或达50.7%。据Statista估计2017年人工智能市场规模约12.5亿美元，增速约达95%;到2025年市场规模或将达369亿美元。

目前人工智能主要应用在图像识别、物品识别、检测和归类还有自动化的地球物理学特征分析等。",0
f5a03203-eaea-4d46-b0f9-029183eea296,根据长三角地区和环渤海地区的集成电路产业链情况，分别描述它们的发展现状和特点。,"图片

资料来源：资产信息网 千际投行

集成电路是利用半导体工艺或厚膜、薄膜工艺，将电阻、电容、二极管、双极型三极管等电子元器件按照设计要求连接起来，制作在同一硅片上，成为具有特定功能的电路。它实现了材料、元器件、电路的三位一体，与分立器件组成的电路相比，具有体积小，功耗低、性能好、可靠性高及成本低等优点。

第二章 商业模式和技术发展

 2.1 半导体产业链

半导体行业受行业本身供需以及新产品周期的影响。",0
f5a03203-eaea-4d46-b0f9-029183eea296,根据长三角地区和环渤海地区的集成电路产业链情况，分别描述它们的发展现状和特点。,"2 行业发展

半导体行业是现代电子工业中最为重要的一个组成部分，广泛应用于计算机、通信、消费电子、汽车、医疗等领域。半导体行业经历了若干发展阶段：

1940年代初，人们开始研究半导体材料的性质和应用。

1950年代，集成电路问世，使得电子器件逐渐趋向微型化。

1960年代，硅片的制造工艺逐渐成熟，半导体材料得到广泛应用，驱动电子工业快速发展。",0
f5a03203-eaea-4d46-b0f9-029183eea296,根据长三角地区和环渤海地区的集成电路产业链情况，分别描述它们的发展现状和特点。,"95%以上半导体的半导体器件和99%以上的集成电路是用硅材料制作的。以硅材料为主体，GaAs半导体材料及新一代宽禁带半导体材料共同发展将成为未来半导体材料业发展的主流。

分立器件产业是半导体行业的一个分支，但也极其重要。半导体分立器件是指具有固定单一特性和功能，并且其本身在功能上不能再细分的半导体器件，如晶体管、二极管、电阻、电容、电感等。",0
3dd8efad-4eae-4c9b-9caf-3c36829caf37,根据文中提到的信息，谈谈珠三角地区在集成电路行业中的地位和发展情况。,"珠三角地区

半导体集成电路行业现状

珠三角地区是国内重要的电子整机生产基地和主要的集成电路器件市场，集成电路市场需求一直占据全国的40%以上。依托发达的电子整机制造业，近年来该地区的集成电路设计业发展较快，在国内集成电路产业中所占比重也逐年上升。

资料来源：前瞻产业研究院整理

四、六大利好因素提升投资价值

半导体集成电路行业现状

中国集成电路投资前景大好，六大利好因素为中国集成电路发展提供机遇，使其具有极高的投资价值。",1
3dd8efad-4eae-4c9b-9caf-3c36829caf37,根据文中提到的信息，谈谈珠三角地区在集成电路行业中的地位和发展情况。,我们认为，在芯片需求持续上升、国产化投资加快、国家战略支持的大背景下，中国大陆本土半导体制造企业的崛起有望带动一批本土优秀企业共同成长，国产设备有望借助大陆晶圆产线的密集投资而实现渗透率提升，迎来最好的时代。,0
3dd8efad-4eae-4c9b-9caf-3c36829caf37,根据文中提到的信息，谈谈珠三角地区在集成电路行业中的地位和发展情况。,"掌控尖端半导体命运的台积电和ASML

台积电和ASML这两家企业两人三腿，垄断着新一代尖端半导体制造。在独领风骚的背后，在很大程度上是因为曾经长期作为行业的巨人君临天下的美国英特尔……",0
3dd8efad-4eae-4c9b-9caf-3c36829caf37,根据文中提到的信息，谈谈珠三角地区在集成电路行业中的地位和发展情况。,"4、如何寻找相关的机会？

我们比较重视相关公司的业务成熟度和研发能力，力争跟踪那些既能够受益于传统半导体行业周期的上行，也能够推动先进制程等高端环节突破的公司，寻找从0到1的机会。



同时，因为本次半导体行业周期大概率不仅受到行业周期性因素的影响，还受到美国通胀、国内复苏进程的约束，周期拐点的不确定性更高，所以更加重视估值的保护。",0
3dd8efad-4eae-4c9b-9caf-3c36829caf37,根据文中提到的信息，谈谈珠三角地区在集成电路行业中的地位和发展情况。,"中国半导体实力能用自给率衡量吗？

山田周平：美国调查公司IC Insights认为中国的IC（集成电路）产量截至2026年将相当于中国IC市场的21.2％。而中国政府发布的《中国制造2025》重点领域技术路线图认为2016年的自给率就已经是33％。到底该如何对中国半导体做出评价呢？",0
b78d138c-6873-4acb-a639-f29766b7d2bf,根据文中提到的国家支持和市场空间，你认为国家在支持集成电路产业发展方面采取了哪些具体措施？,"国家支持
发布扶持性政策包括《关于集成电路生产企业有关企业所得税政策》、《新时期促进集成电路产业和软件产业高质量发展的若干政策》、《关于支持集成电路产业和软件产业发展进口税收的通告》、《“十四五”规划和2035远景目标纲要》等文件，支持产业发展。

成立国家集成电路投资基金，2019年完成二期募集2,000亿元。

市场空间大
预计至2025年，我国集成电路市场规模可达到1,734-2,445亿美元，占全球市场的43.35%-45.64%，集成电路自给率要达到70%。",1
b78d138c-6873-4acb-a639-f29766b7d2bf,根据文中提到的国家支持和市场空间，你认为国家在支持集成电路产业发展方面采取了哪些具体措施？,"第三代(Trench-PT) ：把沟道从表面变到垂直面， 所以基区的PIN效应增强， 栅极附近载流子浓度增大，从而提高了电导调制效应减小了导通电阻；同时由于沟道不在表面，栅极密度增加不受限制，工作时增强了电流导通能力。国内主要是这一代产品。

第四代(NPT) ：目前应用最广泛的一代产品。",0
b78d138c-6873-4acb-a639-f29766b7d2bf,根据文中提到的国家支持和市场空间，你认为国家在支持集成电路产业发展方面采取了哪些具体措施？,"公司表示，上半年同行业公司库存较大，产品竞争激烈，销售价格承压，同时部分晶圆成本仍在上升，以及公司增加AIoT方面研发投入，导致毛利率同比下降。

　　“由于2021年缺货的影响延续，2022年上半年业绩基数较高，2022年下半年基数较低。公司对下半年业绩增长有信心。”瑞芯微方面指出，公司今年面临AIoT重大机遇，仍保持高额研发投入，上半年研发费用约2.6亿元，较去年增长。",0
b78d138c-6873-4acb-a639-f29766b7d2bf,根据文中提到的国家支持和市场空间，你认为国家在支持集成电路产业发展方面采取了哪些具体措施？,"在环保领域，人工智能能够分析气候特征并大规模降低能耗，帮助人类更好地监控和应对气候变化问题。

人工智能甚至可以在地球以外地区发挥作用，他日或助力人类探索火星及外太空。

2016~2025年全球人工智能市场规模复合增速或达50.7%。据Statista估计2017年人工智能市场规模约12.5亿美元，增速约达95%;到2025年市场规模或将达369亿美元。

目前人工智能主要应用在图像识别、物品识别、检测和归类还有自动化的地球物理学特征分析等。",0
b78d138c-6873-4acb-a639-f29766b7d2bf,根据文中提到的国家支持和市场空间，你认为国家在支持集成电路产业发展方面采取了哪些具体措施？,"半导体产业遵循螺旋式上升规律，新科技推动行业屡获新生，目前半导体行业或处于一个上升期的起点。

可以看出，半导体行业虽然并不是始终增长，但是在过去10年内遵循一个螺旋式上升的过程，放缓或衰落后又会重新经历一次更强劲的复苏。

半导体行业在过去都遵循着摩尔定律，晶体管密度每隔18-24个月便会增加一倍，电子产品的性能也会提升一倍。",0
07296f28-71ac-46e2-b1a8-2e353a5534ea,根据上下文信息，你可以提出以下问题：,"新增长点
我国是全球最大的半导体消费市场，2020年市场需求额占全球份额超过50%，中国半导体产品国际市场占有率仅为4%。

人工智能、汽车电子、工业机器人半导体、物联网、智能终端成为电子行业重要增长点。

产业转移
缺芯压力大，全球新建扩建晶圆厂。2018年至2020年全球62座新晶圆厂中的40%座坐落中国大陆，领先美国与台湾。中国大陆成为全球集成电路制造产业转移主要目的地。",1
07296f28-71ac-46e2-b1a8-2e353a5534ea,根据上下文信息，你可以提出以下问题：,"5 全球半导体重要竞争者

图片

图片

资料来源：资产信息网 千际投行

（1）英特尔是美国一家以研制CPU为主的公司，是全球最大的个人计算机零件和CPU制造商，它成立于1968年，具有52年产品创新和市场领导的历史。1971年，英特尔推出了全球第一个微处理器。微处理器所带来的计算机和互联网革命，改变了整个世界。

（2）三星电子是韩国最大的电子工业企业，同时也是三星集团旗下最大的子公司。1938年3月三星电子于韩国大邱成立，创始人是李秉喆。",0
07296f28-71ac-46e2-b1a8-2e353a5534ea,根据上下文信息，你可以提出以下问题：,"这一浪潮为国内企业提供经验及机遇，可帮助其充分利用国外厂商先进技术和客户资源，同时利用国内资本优势最终取得积极效应。

 

五、关注高附加值产业链环节

集成电路产业链环节众多，但高科技含量、高附加值环节主要集中在中间生产环节。

半导体集成电路行业现状

高力国际观点

集成电路的发展已经成为国家策略，势必会有更多的企业和资本涌入这个行业，未来5年集成电路的发展会迎来上升期。",0
07296f28-71ac-46e2-b1a8-2e353a5534ea,根据上下文信息，你可以提出以下问题：,"全球半导体的资本支出的不断增长，也是行业进入门槛较高的一种体现，民间资本往往并不青睐于投资这样的领域，需要政府牵头带动。



据Gartner数据，2017年全球半导体行业资本支出营收占比为23.5%，占比较2016年提升1.8pct，整体行业的资本支出在提高。从2008年到2016年，除了09年金融危机时，行业的资本支出相较营收收入比例有所下调，行业的资本投入占收入的比例在20%附近波动。",0
07296f28-71ac-46e2-b1a8-2e353a5534ea,根据上下文信息，你可以提出以下问题：,"5 全球半导体重要竞争者

图片

图片

资料来源：资产信息网 千际投行

（1）英特尔是美国一家以研制CPU为主的公司，是全球最大的个人计算机零件和CPU制造商，它成立于1968年，具有52年产品创新和市场领导的历史。1971年，英特尔推出了全球第一个微处理器。微处理器所带来的计算机和互联网革命，改变了整个世界。

（2）三星电子是韩国最大的电子工业企业，同时也是三星集团旗下最大的子公司。1938年3月三星电子于韩国大邱成立，创始人是李秉喆。",0
ec826ad5-1719-47a8-9077-4c49528b5473,- 中国在全球半导体消费市场中的市场需求占比超过多少？,"新增长点
我国是全球最大的半导体消费市场，2020年市场需求额占全球份额超过50%，中国半导体产品国际市场占有率仅为4%。

人工智能、汽车电子、工业机器人半导体、物联网、智能终端成为电子行业重要增长点。

产业转移
缺芯压力大，全球新建扩建晶圆厂。2018年至2020年全球62座新晶圆厂中的40%座坐落中国大陆，领先美国与台湾。中国大陆成为全球集成电路制造产业转移主要目的地。",1
ec826ad5-1719-47a8-9077-4c49528b5473,- 中国在全球半导体消费市场中的市场需求占比超过多少？,"全球半导体的资本支出的不断增长，也是行业进入门槛较高的一种体现，民间资本往往并不青睐于投资这样的领域，需要政府牵头带动。



据Gartner数据，2017年全球半导体行业资本支出营收占比为23.5%，占比较2016年提升1.8pct，整体行业的资本支出在提高。从2008年到2016年，除了09年金融危机时，行业的资本支出相较营收收入比例有所下调，行业的资本投入占收入的比例在20%附近波动。",0
ec826ad5-1719-47a8-9077-4c49528b5473,- 中国在全球半导体消费市场中的市场需求占比超过多少？,"从台积电美国工厂看半导体主导权

在亚利桑那州首府菲尼克斯，从中心沿高速驱车约30分钟，荒野之中出现大量起重机。这是台积电计划制造尖端半导体的新基地。这个基地不仅关系到中美主导权的走向，可能还会影响到台积电的未来战略……",0
